Nome do Produto;Descricao do Produto;Fabricante;Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;ID Subcategoria
"Adventure Works 20"" LCD HDTV M120 White";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;Adventure Works;Adventure Works;Regular;160,93;349,95;135;9
"Adventure Works 20"" LCD HDTV M120 Brown";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;Adventure Works;Adventure Works;Regular;160,93;349,95;136;9
"Adventure Works 32"" LCD HDTV M130 Silver";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;499,99;137;9
"Adventure Works 32"" LCD HDTV M130 Black";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;499,99;138;9
"Adventure Works 32"" LCD HDTV M130 White";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;499,99;139;9
"Adventure Works 32"" LCD HDTV M130 Brown";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;499,99;140;9
"Adventure Works 15.6"" LCD TV M130W Silver";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;299,99;141;9
"Adventure Works 15.6"" LCD TV M130W Black";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;299,99;142;9
"Adventure Works 15.6"" LCD TV M130W White";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;299,99;143;9
"Adventure Works 15.6"" LCD TV M130W Brown";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;299,99;144;9
"Adventure Works 40"" LCD HDTV M690 Silver";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;1184,97;149;9
"Adventure Works 40"" LCD HDTV M690 Black";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;1184,97;150;9
"Adventure Works 40"" LCD HDTV M690 White";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;1184,97;151;9
"Adventure Works 40"" LCD HDTV M690 Brown";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;1184,97;152;9
"Adventure Works 26"" 720p LCD HDTV M140 Silver";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;469,97;153;9
"Adventure Works 26"" 720p LCD HDTV M140 Black";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;469,97;154;9
"Adventure Works 26"" 720p LCD HDTV M140 White";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;469,97;155;9
"Adventure Works 26"" 720p LCD HDTV M140 Brown";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;469,97;156;9
"Adventure Works 37"" 1080p LCD HDTV M150W Silver";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;1099,99;157;9
"Adventure Works 37"" 1080p LCD HDTV M150W Black";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;1099,99;158;9
"Adventure Works 37"" 1080p LCD HDTV M150W White";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;1099,99;159;9
"Adventure Works 37"" 1080p LCD HDTV M150W Brown";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;1099,99;160;9
"Adventure Works 42"" LCD HDTV M55 Black";42'' 720p LCD HDTV, 1000000:1 Dynamic Contrast Ratio for the Brightest whites and darkest blacks;Adventure Works;Adventure Works;Regular;389,26;763,51;165;9
SV 16xDVD M300 Black;Type:  16xDVD Playback, platform: Contoso 360.;Southridge Video;Southridge Video;Regular;54,72;119;166;10
SV 16xDVD M310 Black;Type:  16xDVD Playback, digital video recorder with 250GB hard drive. Network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;59,32;129;168;10
SV 16xDVD M320 Black;Type: 16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA;Southridge Video;Southridge Video;Regular;54,72;119;169;10
SV 16xDVD M330 Black;Type: 16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes;Southridge Video;Southridge Video;Regular;50,13;109;170;10
SV 22xDVD M600 Black;Type: 22xDVD Playback. Network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;43,04;129,9;174;10
SV 16xDVD M350 Black;Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG;Southridge Video;Southridge Video;Regular;53,76;116,9;175;10
SV 16xDVD M360 Black;Type: 16xDVD Playback, digital audio output type: HDMI, Optical & Coaxial, HDMI outputs;Southridge Video;Southridge Video;Regular;58,36;126,9;176;10
SV 16xDVD M300 Silver;Type:  16xDVD Playback, platform: Contoso 360.;Southridge Video;Southridge Video;Regular;54,72;119;179;10
SV 16xDVD M310 Silver;Type: 16xDVD Playback, digital video recorder with 250GB hard drive, network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;59,32;129;181;10
SV 16xDVD M320 Silver;Type:  16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA;Southridge Video;Southridge Video;Regular;54,72;119;182;10
SV 16xDVD M330 Silver;Type:  16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes;Southridge Video;Southridge Video;Regular;50,13;109;183;10
SV 22xDVD M600 Silver;Type: 22xDVD Playback, network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;43,04;129,9;187;10
SV 16xDVD M350 Silver;Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG;Southridge Video;Southridge Video;Regular;53,76;116,9;188;10
SV 16xDVD M360 Silver;Type: 16xDVD Playback. Digital audio output type: HDMI, Optical & Coaxial, HDMI outputs.;Southridge Video;Southridge Video;Regular;58,36;126,9;189;10
Litware Home Theater System 4.1 Channel M410 Black;4.1 channel front surround;Litware, Inc.;Litware;Regular;275,46;599;192;11
Litware Home Theater System 5.1 Channel M511 Black;1000watts over 5 channels;Litware, Inc.;Litware;Regular;321,44;699;193;11
Litware Home Theater System 5.1 Channel M510 Black;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;Litware, Inc.;Litware;Regular;293,85;639;195;11
Litware Home Theater System 4.1 Channel M411 Black;4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB;Litware, Inc.;Litware;Regular;275,46;599;198;11
Litware Home Theater System 4.1 Channel M412 Black;4.1 Channel Front Surround, USB host, analog in, optical digital in/out;Litware, Inc.;Litware;Regular;261,66;569;199;11
Litware Home Theater System 4.1 Channel M413 Black;Design produces big and detailed home theater sound from small, elegant high gloss black speakers;Litware, Inc.;Litware;Regular;252,47;549;200;11
Litware Home Theater System 5.1 Channel M512 Black;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;Litware, Inc.;Litware;Regular;321,44;699;201;11
Litware Home Theater System 5.1 Channel M513 Black;1000 watts over 5 channels, 1 center-channel speaker;Litware, Inc.;Litware;Regular;316,85;689;202;11
Litware Home Theater System 7.1 Channel M710 Black;130 watts total output on 2-way bass reflex front, center, and surround speakers;Litware, Inc.;Litware;Regular;264,72;799;203;11
Litware Home Theater System 5.1 Channel M514 Black;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;Litware, Inc.;Litware;Regular;275,46;599;205;11
Litware Home Theater System 5.1 Channel M515 Black;1000 watts over 5 channels, 5 disc DVD/CD changer;Litware, Inc.;Litware;Regular;261,66;569;206;11
Litware Home Theater System 5.1 Channel M516 Black;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;Litware, Inc.;Litware;Regular;266,26;579;207;11
Litware Home Theater System 4.1 Channel M410 Silver;4.1 channel front surround;Litware, Inc.;Litware;Regular;275,46;599;208;11
Litware Home Theater System 5.1 Channel M511 Silver;1000 watts over 5 channels;Litware, Inc.;Litware;Regular;321,44;699;209;11
Litware Home Theater System 5.1 Channel M510 Silver;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;Litware, Inc.;Litware;Regular;293,85;639;211;11
Litware Home Theater System 4.1 Channel M411 Silver;4.1 channel front surround, 1080p/720p up conversion from DVD or USB;Litware, Inc.;Litware;Regular;275,46;599;214;11
Litware Home Theater System 4.1 Channel M412 Silver;4.1 channel fronts surround, USB host, analog in, optical digital in/out;Litware, Inc.;Litware;Regular;261,66;569;215;11
Litware Home Theater System 4.1 Channel M413 Silver;Design produces big and detailed home theater sound from small, elegant high gloss black speakers;Litware, Inc.;Litware;Regular;252,47;549;216;11
Litware Home Theater System 5.1 Channel M512 Silver;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;Litware, Inc.;Litware;Regular;321,44;699;217;11
Litware Home Theater System 5.1 Channel M513 Silver;1000 watts over 5 channels, 1 center-channel speaker;Litware, Inc.;Litware;Regular;316,85;689;218;11
Litware Home Theater System 7.1 Channel M710 Silver;130 watts total output on 2-way bass reflex front, center, and surround speakers;Litware, Inc.;Litware;Regular;264,72;799;219;11
Litware Home Theater System 5.1 Channel M514 Silver;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;Litware, Inc.;Litware;Regular;275,46;599;221;11
Litware Home Theater System 5.1 Channel M515 Silver;1000 watts over 5 channels, 5 disc DVD/CD changer;Litware, Inc.;Litware;Regular;261,66;569;222;11
Litware Home Theater System 5.1 Channel M516 Silver;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;Litware, Inc.;Litware;Regular;266,26;579;223;11
Litware Home Theater System 4.1 Channel M410 Brown;4.1 channel front surround;Litware, Inc.;Litware;Regular;275,46;599;224;11
Litware Home Theater System 5.1 Channel M511 Brown;1000 watts over 5 channels;Litware, Inc.;Litware;Regular;321,44;699;225;11
Litware Home Theater System 5.1 Channel M510 Brown;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;Litware, Inc.;Litware;Regular;293,85;639;227;11
Litware Home Theater System 4.1 Channel M411 Brown;4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB;Litware, Inc.;Litware;Regular;275,46;599;230;11
Litware Home Theater System 4.1 Channel M412 Brown;4.1 Channel Front Surround, USB host, analog in, optical digital in/out;Litware, Inc.;Litware;Regular;261,66;569;231;11
Litware Home Theater System 4.1 Channel M413 Brown;Design produces big and detailed home theater sound from small, elegant high gloss black speakers;Litware, Inc.;Litware;Regular;252,47;549;232;11
Litware Home Theater System 5.1 Channel M512 Brown;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;Litware, Inc.;Litware;Regular;321,44;699;233;11
Litware Home Theater System 5.1 Channel M513 Brown;1000 watts over 5 channels, 1 center-channel speaker;Litware, Inc.;Litware;Regular;316,85;689;234;11
Litware Home Theater System 7.1 Channel M710 Brown;130 watts total output on 2-way bass reflex front, center, and surround speakers;Litware, Inc.;Litware;Regular;264,72;799;235;11
Litware Home Theater System 5.1 Channel M514 Brown;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;Litware, Inc.;Litware;Regular;275,46;599;237;11
Litware Home Theater System 5.1 Channel M515 Brown;1000 watts over 5 channels, 5 disc DVD/CD changer;Litware, Inc.;Litware;Regular;261,66;569;238;11
Litware Home Theater System 5.1 Channel M516 Brown;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;Litware, Inc.;Litware;Regular;266,26;579;239;11
WWI Projector 720p LCD56 Silver;720p high definition performance with 10,000:1 contrast ratio;Wide World Importers;Wide World Importers;Regular;321,44;699;635;19
WWI Projector 720p DLP56 Silver;Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life;Wide World Importers;Wide World Importers;Regular;459,4;999;636;19
WWI Projector 480p LCD12 Silver;High brightness, 1300 ANSI lumen light output, remote control;Wide World Importers;Wide World Importers;Regular;116,75;229;637;19
WWI Projector 480p DLP12 Silver;850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios;Wide World Importers;Wide World Importers;Regular;254,4;499;638;19
WWI Screen 125in M1611 Silver;16:9 aspect ratio-125in, 160 degree wide viewing angle;Wide World Importers;Wide World Importers;Regular;152,08;459;639;19
WWI Screen 113in M1610 Silver;16:9 aspect ratio-113in, dual wall and ceiling - perfect for home / business;Wide World Importers;Wide World Importers;Regular;99,06;299;640;19
WWI Screen 106in M1609 Silver;16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations;Wide World Importers;Wide World Importers;Regular;115,43;251;641;19
Proseware Photo Ink Jet Printer M100 Black;Print speeds up to 26ppm, 6.4 x 11.4 x 17.2 inches, 12.8 pounds;Proseware, Inc.;Proseware;Regular;73,12;159;642;20
Proseware Ink Jet All in one M300 Black;17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray;Proseware, Inc.;Proseware;Regular;77,72;169;643;20
Proseware Laser Jet Color Printer X300 Black;16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet;Proseware, Inc.;Proseware;Regular;69,25;209;645;20
Proseware Laser Jet All in one X300 Black;17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start;Proseware, Inc.;Proseware;Regular;72,56;219;646;20
Proseware Mobile Receipt and Document Scanner M200 Black;13.7 x 8.8 x 7.6 inches,  mobile receipt and document scanner;Proseware, Inc.;Proseware;Regular;53,34;116;651;20
Proseware Scan Jet Digital Flat Bed Scanner M300 Black;7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner;Proseware, Inc.;Proseware;Regular;55,64;121;652;20
Proseware All-In-One Photo Printer M200 Black;14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office;Proseware, Inc.;Proseware;Regular;62,54;136;653;20
Proseware Ink Jet Wireless All-In-One Printer M400 Black;17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality;Proseware, Inc.;Proseware;Regular;59,32;129;654;20
A. Datum All in One Digital Camera M200 Black;Digital camera, Product Type Digital camera - compact, Dimensions. 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz;A. Datum Corporation;A. Datum;Regular;86,45;188;948;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;268;949;23
A. Datum Consumer Digital Camera M300 Black;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;184,5;952;23
A. Datum Advanced Digital Camera M300 Black;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;188,5;953;23
A. Datum Bridge Digital Camera M300 Black;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;186,9;954;23
A. Datum SLR-like Digital Camera M400 Black;Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz;A. Datum Corporation;A. Datum;Regular;90,55;196,9;955;23
A. Datum Point Shoot Digital Camera M500 Black;gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz;A. Datum Corporation;A. Datum;Regular;91,05;198;956;23
A. Datum Full Frame Digital Camera X300 Black;Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz;A. Datum Corporation;A. Datum;Regular;76,53;231;957;23
The Phone Company PDA Phone 3.5 inches M320 Black;A single, standardized and easy way to connect the phone to a computer;The Phone Company;The Phone Company;Regular;137,5;299;1523;32
